trial_index,arm_name,trial_status,generation_node,ACCURACY,RUNTIME,recent_samples_size,n_reference_samples,n_recent_samples,threshold,stability_offset
1270,1270_0,RUNNING,SOBOL,,,1810,452,4069,0.832246282784268265331206748670,0.000000001000000000000000062282
1271,1271_0,RUNNING,SOBOL,,,683,3028,966,0.123454862289130690156113701050,0.000000999999999999999954748112
1272,1272_0,RUNNING,SOBOL,,,3891,1661,3424,0.639154501372948269377616270503,0.900000000000000022204460492503
1273,1273_0,RUNNING,SOBOL,,,3977,2968,2482,0.364959616374224415924487630036,0.000000000009999999999999999395
1274,1274_0,FAILED,SOBOL,,,905,1757,4400,0.880172690620645847836556185939,0.400000000000000022204460492503
1275,1275_0,COMPLETED,SOBOL,0.709999999999999964472863211995,1670.000000000000000000000000000000,1563,4179,2,0.171863102152943619804759123326,0.500000000000000000000000000000
1276,1276_0,RUNNING,SOBOL,,,3553,546,3090,0.589857303725555559559268203884,0.000100000000000000004792173602
1277,1277_0,RUNNING,SOBOL,,,3120,4577,4302,0.738956253962591236295054386574,0.000000099999999999999995474811
1278,1278_0,RUNNING,SOBOL,,,2391,710,1290,0.007139945372939110121435213330,0.800000000000000044408920985006
1279,1279_0,RUNNING,SOBOL,,,82,3288,3187,0.795363933464512173898697255936,0.200000000000000011102230246252
1280,1280_0,FAILED,SOBOL,,,4414,1999,1194,0.465331666987389314105172388736,0.000000010000000000000000209226
1281,1281_0,RUNNING,SOBOL,,,4839,3817,3587,0.072751811884343625669302468850,0.299999999999999988897769753748
1282,1282_0,RUNNING,SOBOL,,,360,263,813,0.682243356550112367564508986106,0.000000000000999999999999999980
1283,1283_0,RUNNING,SOBOL,,,2112,2529,3920,0.394492703724652504782000050909,0.000100000000000000004792173602
1284,1284_0,RUNNING,SOBOL,,,2696,1553,1690,0.843903063593432256617177245062,0.699999999999999955591079014994
1285,1285_0,RUNNING,SOBOL,,,3196,3727,403,0.946129156259819859009496667568,0.800000000000000044408920985006
1286,1286_0,RUNNING,SOBOL,,,1373,2203,2708,0.307647165257483701239493711910,0.000010000000000000000818030539
1287,1287_0,RUNNING,SOBOL,,,1095,4939,2100,0.519374241823330473621922465099,0.000000001000000000000000062282
1288,1288_0,RUNNING,SOBOL,,,4333,993,4800,0.219813980810344228311592473801,0.010000000000000000208166817117
1289,1289_0,RUNNING,SOBOL,,,4353,4004,1928,0.676647421285510031196963609545,0.599999999999999977795539507497
1290,1290_0,RUNNING,SOBOL,,,1154,58,4933,0.069578158872202033879972304931,0.000010000000000000000818030539
1291,1291_0,RUNNING,SOBOL,,,1353,2792,580,0.857798397522419708849383823690,0.000000000009999999999999999395
1292,1292_0,RUNNING,SOBOL,,,3137,1268,2570,0.403011474451050177858490997096,0.400000000000000022204460492503
1293,1293_0,RUNNING,SOBOL,,,2715,3464,3780,0.302522386243566865360321571643,0.100000000000000005551115123126
1294,1294_0,RUNNING,SOBOL,,,2171,2488,1870,0.942480539929121730047256733087,0.000000010000000000000000209226
1295,1295_0,RUNNING,SOBOL,,,341,4752,3723,0.234182315038517108174431768930,0.000000999999999999999954748112
1296,1296_0,RUNNING,SOBOL,,,4780,1198,638,0.527423819318413755752317229053,0.699999999999999955591079014994
1297,1297_0,RUNNING,SOBOL,,,4433,2978,3323,0.883820327300578356677362990013,0.001000000000000000020816681712
1298,1298_0,RUNNING,SOBOL,,,140,1689,1020,0.370085375038906927436244131968,0.599999999999999977795539507497
1299,1299_0,FAILED,SOBOL,,,2371,4266,4162,0.581808702163398305806651933381,0.299999999999999988897769753748
1300,1300_0,FAILED,SOBOL,,,3062,400,1470,0.157493791991844767075292566005,0.000000000000999999999999999980
1301,1301_0,RUNNING,SOBOL,,,3572,4489,180,0.010314585471525788279434365791,0.000000000100000000000000003643
1302,1302_0,RUNNING,SOBOL,,,1622,856,2952,0.744551202140748547009252433782,0.010000000000000000208166817117
1303,1303_0,RUNNING,SOBOL,,,885,3278,2310,0.456811912892386318141291212669,0.900000000000000022204460492503
1304,1304_0,RUNNING,SOBOL,,,3918,2067,4533,0.781469582904130266598485832219,0.000000999999999999999954748112
1305,1305_0,RUNNING,SOBOL,,,3832,3343,1099,0.214911457972601055432804173506,0.400000000000000022204460492503
1306,1306_0,RUNNING,SOBOL,,,663,1976,3252,0.539080600127577747038287725445,0.000000000100000000000000003643
1307,1307_0,RUNNING,SOBOL,,,1869,4556,1394,0.251819335838779800873510339443,0.000100000000000000004792173602
1308,1308_0,RUNNING,SOBOL,,,3643,767,4246,0.985569395106285828234149448690,0.500000000000000000000000000000
1309,1309_0,RUNNING,SOBOL,,,2815,4190,3037,0.838328531932085785349784146092,0.800000000000000044408920985006
1310,1310_0,COMPLETED,SOBOL,0.719999999999999973354647408996,7683.000000000000000000000000000000,2301,479,104,0.414501666298136117738692973944,0.000000099999999999999995474811
1311,1311_0,RUNNING,SOBOL,,,226,2903,4461,0.625747444346547165849869998056,0.000000010000000000000000209226
1312,1312_0,RUNNING,SOBOL,,,4655,1770,2390,0.112498581038787959229807711381,0.200000000000000011102230246252
1313,1313_0,RUNNING,SOBOL,,,4846,4994,4706,0.476205637125298397727135579771,0.000000000000999999999999999980
1314,1314_0,FAILED,SOBOL,,,583,970,2166,0.769933706242591164858879437816,0.299999999999999988897769753748
1315,1315_0,FAILED,SOBOL,,,1944,3706,2813,0.061138421053066847876689138275,0.699999999999999955591079014994
1316,1316_0,RUNNING,SOBOL,,,2624,2261,348,0.701585095159709459800012609776,0.000100000000000000004792173602
1317,1317_0,RUNNING,SOBOL,,,3364,2540,1638,0.601155700586736174706459223671,0.000010000000000000000818030539
1318,1318_0,RUNNING,SOBOL,,,1444,1485,4023,0.145882695997133854381999640282,0.900000000000000022204460492503
1319,1319_0,RUNNING,SOBOL,,,1088,3752,876,0.934599519062787265077929532708,0.010000000000000000208166817117
1320,1320_0,RUNNING,SOBOL,,,4111,276,3496,0.327042204676195991108755833920,0.000000001000000000000000062282
1321,1321_0,RUNNING,SOBOL,,,4167,2670,4117,0.104787327887490386291169386368,0.800000000000000044408920985006
1322,1322_0,RUNNING,SOBOL,,,949,1381,1504,0.649233283221721690914307600906,0.000000099999999999999995474811
1323,1323_0,RUNNING,SOBOL,,,1541,3959,3396,0.422384475445374829583045084291,0.000000010000000000000000209226
1324,1324_0,RUNNING,SOBOL,,,3341,92,1014,0.815036615576595013799021671730,0.100000000000000005551115123126
1325,1325_0,RUNNING,SOBOL,,,2528,4787,2227,0.977691077109426265323577354138,0.400000000000000022204460492503
1326,1326_0,RUNNING,SOBOL,,,1968,1154,4684,0.275110568111762432419453716648,0.000000000009999999999999999395
1327,1327_0,RUNNING,SOBOL,,,527,3576,292,0.546795452147722294000686815707,0.000010000000000000000818030539
1328,1328_0,RUNNING,SOBOL,,,4984,2365,2830,0.191418213160708533537857078954,0.500000000000000000000000000000
1329,1329_0,RUNNING,SOBOL,,,4560,4302,516,0.334878778768703366797154785672,0.000000999999999999999954748112
1330,1330_0,FAILED,SOBOL,,,249,356,2585,0.911228204522281926003302032768,0.900000000000000022204460492503
1331,1331_0,FAILED,SOBOL,,,2246,3090,1982,0.138125832388177521847794082532,0.010000000000000000208166817117
1332,1332_0,FAILED,SOBOL,,,2953,1566,4908,0.624569130815565531911204288917,0.000000000100000000000000003643
1333,1333_0,FAILED,SOBOL,,,3697,3156,3620,0.709345974035561099846347588027,0.000000000009999999999999999395
1334,1334_0,RUNNING,SOBOL,,,1731,2180,770,0.037724782625213268416608514144,0.200000000000000011102230246252
1335,1335_0,RUNNING,SOBOL,,,759,4445,3873,0.762100255135446769116924770060,0.599999999999999977795539507497
1336,1336_0,RUNNING,SOBOL,,,3810,890,1728,0.499570021612569692415206645819,0.001000000000000000020816681712
1337,1337_0,RUNNING,SOBOL,,,4056,4676,2661,0.504117700815200797670456722699,0.200000000000000011102230246252
1338,1338_0,RUNNING,SOBOL,,,830,652,431,0.242075519265606997620920992631,0.000000001000000000000000062282
1339,1339_0,RUNNING,SOBOL,,,1646,3389,4828,0.965958214428275785401467601332,0.000000099999999999999995474811
1340,1340_0,RUNNING,SOBOL,,,3475,1943,2053,0.294823104536160840449809938946,0.800000000000000044408920985006
1341,1341_0,RUNNING,SOBOL,,,3038,2867,841,0.379540254121646269958034736192,0.500000000000000000000000000000
1342,1342_0,RUNNING,SOBOL,,,2469,1813,3540,0.865495032127946650746252998943,0.000100000000000000004792173602
1343,1343_0,RUNNING,SOBOL,,,2,4080,1643,0.092885913224890828687740906844,0.000000000100000000000000003643
1344,1344_0,RUNNING,SOBOL,,,4488,603,3949,0.668748774141073254462241948204,0.299999999999999988897769753748
1345,1345_0,RUNNING,SOBOL,,,4757,3670,1261,0.804898791644722222393681931862,0.000000001000000000000000062282
1346,1346_0,RUNNING,SOBOL,,,437,2303,4349,0.449035463703796267065371239369,0.010000000000000000208166817117
1347,1347_0,RUNNING,SOBOL,,,2034,4883,1241,0.721201703883707523345947265625,0.900000000000000022204460492503
1348,1348_0,RUNNING,SOBOL,,,2769,1094,3159,0.018133150348439812382661529000,0.000010000000000000000818030539
1349,1349_0,RUNNING,SOBOL,,,3275,3873,4446,0.180849268535152069015126130580,0.001000000000000000020816681712
1350,1350_0,RUNNING,SOBOL,,,1299,162,2453,0.573987966068088995008622532623,0.599999999999999977795539507497
1351,1351_0,RUNNING,SOBOL,,,1176,2586,3061,0.346657326264306897556366493518,0.299999999999999988897769753748
1352,1352_0,RUNNING,SOBOL,,,4257,1453,49,0.891591809455305361886701120966,0.000000000000999999999999999980
1353,1353_0,RUNNING,SOBOL,,,4234,4531,4482,0.285639868482947367755997447603,0.400000000000000022204460492503
1354,1354_0,RUNNING,SOBOL,,,1194,820,2408,0.959454427318647495859238460980,0.000000000009999999999999999395
1355,1355_0,RUNNING,SOBOL,,,1315,3241,3016,0.248731098335236322505181760789,0.000010000000000000000818030539
1356,1356_0,RUNNING,SOBOL,,,3254,2108,85,0.512966405650600809629224841046,0.599999999999999977795539507497
1357,1357_0,RUNNING,SOBOL,,,2753,3015,1373,0.660145641913637559738958771050,0.699999999999999955591079014994
1358,1358_0,RUNNING,SOBOL,,,2055,1648,4228,0.085988568615168334274834194275,0.000000999999999999999954748112
1359,1359_0,RUNNING,SOBOL,,,459,4225,1120,0.872727859722450372004232121981,0.000000010000000000000000209226
1360,1360_0,RUNNING,SOBOL,,,4740,436,3270,0.387990642622113246495985094953,0.100000000000000005551115123126
1361,1361_0,RUNNING,SOBOL,,,4471,3505,896,0.025243926841765643165338417475,0.000000000000999999999999999980
1362,1362_0,RUNNING,SOBOL,,,25,2451,3515,0.729530491141602399629562114569,0.200000000000000011102230246252
1363,1363_0,RUNNING,SOBOL,,,2490,4716,1618,0.440310250632464872388993626373,0.599999999999999977795539507497
1364,1364_0,RUNNING,SOBOL,,,3021,1239,4004,0.797879875535145388631974583404,0.001000000000000000020816681712
1365,1365_0,RUNNING,SOBOL,,,3454,4040,2792,0.898368993485346489791254498414,0.000000999999999999999954748112
1366,1366_0,RUNNING,SOBOL,,,1662,16,330,0.355628078483045118041161458677,0.900000000000000022204460492503
1367,1367_0,RUNNING,SOBOL,,,847,2751,4727,0.564926305232569592185143392271,0.010000000000000000208166817117
1368,1368_0,RUNNING,SOBOL,,,4034,1305,2184,0.174467558551579721148883095339,0.000000000100000000000000003643
1369,1369_0,RUNNING,SOBOL,,,3792,2503,3741,0.821903012888506090405371651286,0.500000000000000000000000000000
1370,1370_0,RUNNING,SOBOL,,,782,1527,659,0.430957641884684550248607592948,0.000100000000000000004792173602
1371,1371_0,RUNNING,SOBOL,,,1753,3794,3762,0.640752928933128740318636573647,0.000000000100000000000000003643
1372,1372_0,RUNNING,SOBOL,,,3680,240,1849,0.097523552995175122326543259987,0.400000000000000022204460492503
1373,1373_0,RUNNING,SOBOL,,,2931,4952,561,0.197952917825430618758986156536,0.100000000000000005551115123126
1374,1374_0,RUNNING,SOBOL,,,2263,1007,2550,0.556008683731779473902179233846,0.000000010000000000000000209226
