trial_index,arm_name,trial_status,generation_node,recent_samples_size,feature_id,p,big_windowSize,small_windowSize
3684,3684_0,ABANDONED,SOBOL,164,3,23,542,795
3685,3685_0,ABANDONED,SOBOL,1373,1,347,1007,1293
3686,3686_0,ABANDONED,SOBOL,1634,3,168,403,1732
3687,3687_0,ABANDONED,SOBOL,829,1,468,1922,231
3688,3688_0,ABANDONED,SOBOL,613,2,295,1620,358
3689,3689_0,ABANDONED,SOBOL,1916,0,87,85,1855
3690,3690_0,ABANDONED,SOBOL,1092,4,392,1449,1170
3691,3691_0,ABANDONED,SOBOL,380,2,223,969,668
3692,3692_0,ABANDONED,SOBOL,343,3,417,189,1485
3693,3693_0,ABANDONED,SOBOL,1133,0,219,1731,987
3694,3694_0,RUNNING,SOBOL,1859,4,273,866,48
3695,3695_0,ABANDONED,SOBOL,666,1,98,1339,1550
3696,3696_0,ABANDONED,SOBOL,885,4,141,1142,1923
3697,3697_0,ABANDONED,SOBOL,1582,2,474,685,425
3698,3698_0,ABANDONED,SOBOL,1410,3,44,1788,611
3699,3699_0,ABANDONED,SOBOL,123,0,338,262,1112
3700,3700_0,ABANDONED,SOBOL,90,4,445,968,292
3701,3701_0,ABANDONED,SOBOL,1377,1,176,1488,1789
3702,3702_0,ABANDONED,SOBOL,1615,2,371,104,1229
3703,3703_0,ABANDONED,SOBOL,918,0,16,1568,727
3704,3704_0,ABANDONED,SOBOL,641,3,247,1890,854
3705,3705_0,ABANDONED,SOBOL,1834,0,385,410,1352
3706,3706_0,ABANDONED,SOBOL,1158,4,63,1056,1666
3707,3707_0,ABANDONED,SOBOL,368,1,303,522,165
3708,3708_0,ABANDONED,SOBOL,409,2,121,302,1990
3709,3709_0,ABANDONED,SOBOL,1121,0,265,1773,492
3710,3710_0,ABANDONED,SOBOL,1886,4,195,627,553
3711,3711_0,ABANDONED,SOBOL,584,2,425,1170,1055
3712,3712_0,ABANDONED,SOBOL,866,3,314,1348,1427
3713,3713_0,ABANDONED,SOBOL,1672,1,51,820,930
3714,3714_0,ABANDONED,SOBOL,1336,3,498,1705,115
3715,3715_0,ABANDONED,SOBOL,127,1,134,249,1617
3716,3716_0,ABANDONED,SOBOL,244,3,276,1081,646
3717,3717_0,ABANDONED,SOBOL,1282,0,109,624,1148
3718,3718_0,ABANDONED,SOBOL,1710,3,413,1973,1833
3719,3719_0,ABANDONED,SOBOL,764,1,207,447,336
3720,3720_0,ABANDONED,SOBOL,545,4,32,4,209
3721,3721_0,ABANDONED,SOBOL,1989,2,334,1546,1710
3722,3722_0,ABANDONED,SOBOL,1003,2,153,927,1271
3723,3723_0,ABANDONED,SOBOL,464,0,478,1400,773
3724,3724_0,ABANDONED,SOBOL,251,4,164,1680,1073
3725,3725_0,ABANDONED,SOBOL,1212,1,456,146,571
3726,3726_0,ABANDONED,SOBOL,1795,3,28,1264,386
3727,3727_0,ABANDONED,SOBOL,742,0,359,784,1883
3728,3728_0,ABANDONED,SOBOL,958,3,404,727,1510
3729,3729_0,RUNNING,SOBOL,1513,0,227,1192,9
3730,3730_0,ABANDONED,SOBOL,1495,4,283,343,948
3731,3731_0,ABANDONED,SOBOL,35,2,83,1862,1446
3732,3732_0,ABANDONED,SOBOL,59,4,313,140,1799
3733,3733_0,ABANDONED,SOBOL,1471,1,73,1659,298
3734,3734_0,ABANDONED,SOBOL,1521,3,379,805,737
3735,3735_0,ABANDONED,SOBOL,949,0,241,1270,1235
3736,3736_0,ABANDONED,SOBOL,734,2,5,1217,1362
3737,3737_0,ABANDONED,SOBOL,1803,0,360,737,860
3738,3738_0,ABANDONED,SOBOL,1189,4,181,1852,175
3739,3739_0,ABANDONED,SOBOL,274,1,450,318,1672
3740,3740_0,ABANDONED,SOBOL,440,3,128,599,482
3741,3741_0,ABANDONED,SOBOL,1027,1,492,1072,1984
3742,3742_0,ABANDONED,SOBOL,1980,3,62,457,1045
3743,3743_0,ABANDONED,SOBOL,553,1,325,1999,547
3744,3744_0,ABANDONED,SOBOL,772,4,431,1552,920
3745,3745_0,ABANDONED,SOBOL,1702,2,201,25,1421
3746,3746_0,ABANDONED,SOBOL,1305,2,255,1378,1607
3747,3747_0,ABANDONED,SOBOL,221,0,111,921,109
3748,3748_0,ABANDONED,SOBOL,150,2,473,1752,1139
3749,3749_0,ABANDONED,SOBOL,1313,0,148,295,641
3750,3750_0,ABANDONED,SOBOL,1679,4,344,1176,326
3751,3751_0,ABANDONED,SOBOL,858,2,42,649,1828
3752,3752_0,ABANDONED,SOBOL,576,3,213,830,1701
3753,3753_0,RUNNING,SOBOL,1895,1,419,1373,203
3754,3754_0,ABANDONED,SOBOL,1097,3,100,224,764
3755,3755_0,ABANDONED,SOBOL,433,0,267,1695,1265
3756,3756_0,ABANDONED,SOBOL,345,4,93,1478,581
3757,3757_0,ABANDONED,SOBOL,1181,2,293,943,1079
3758,3758_0,ABANDONED,SOBOL,1826,2,222,1593,1893
3759,3759_0,ABANDONED,SOBOL,648,0,399,114,392
3760,3760_0,FAILED,SOBOL,927,3,348,432,19
3761,3761_0,ABANDONED,SOBOL,1607,0,17,1896,1516
3762,3762_0,ABANDONED,SOBOL,1401,4,462,516,1455
3763,3763_0,ABANDONED,SOBOL,66,1,170,1035,954
3764,3764_0,ABANDONED,SOBOL,99,3,50,1741,1634
3765,3765_0,ABANDONED,SOBOL,1434,0,320,215,136
3766,3766_0,ABANDONED,SOBOL,1573,4,140,1314,822
3767,3767_0,ABANDONED,SOBOL,894,1,496,857,1323
3768,3768_0,ABANDONED,SOBOL,673,4,258,663,1196
3769,3769_0,ABANDONED,SOBOL,1852,2,123,1136,699
3770,3770_0,ABANDONED,SOBOL,1155,2,426,267,259
3771,3771_0,ABANDONED,SOBOL,320,0,189,1809,1760
3772,3772_0,ABANDONED,SOBOL,404,3,391,1028,85
3773,3773_0,ABANDONED,SOBOL,1068,1,245,548,1582
3774,3774_0,ABANDONED,SOBOL,1924,3,301,1916,1397
3775,3775_0,ABANDONED,SOBOL,605,1,70,382,895
3776,3776_0,ABANDONED,SOBOL,821,2,178,75,522
3777,3777_0,ABANDONED,SOBOL,1642,0,438,1594,1020
3778,3778_0,ABANDONED,SOBOL,1350,4,10,995,1959
3779,3779_0,ABANDONED,SOBOL,187,2,372,1460,458
3780,3780_0,ABANDONED,SOBOL,196,4,234,371,1303
3781,3781_0,ABANDONED,SOBOL,1280,2,403,1835,801
3782,3782_0,ABANDONED,SOBOL,1728,2,81,701,241
3783,3783_0,ABANDONED,SOBOL,797,0,289,1220,1738
3784,3784_0,ABANDONED,SOBOL,520,3,458,1292,1865
3785,3785_0,ABANDONED,SOBOL,1947,1,158,758,364
3786,3786_0,ABANDONED,SOBOL,1060,3,353,1654,678
3787,3787_0,ABANDONED,SOBOL,473,1,29,174,1176
3788,3788_0,ABANDONED,SOBOL,311,3,332,891,978
3789,3789_0,ABANDONED,SOBOL,1226,0,38,1433,1480
3790,3790_0,ABANDONED,SOBOL,1766,4,485,38,1540
3791,3791_0,ABANDONED,SOBOL,697,2,152,1510,43
3792,3792_0,ABANDONED,SOBOL,979,4,103,1937,416
3793,3793_0,ABANDONED,SOBOL,1550,1,278,481,1917
3794,3794_0,ABANDONED,SOBOL,1442,3,209,1116,1103
3795,3795_0,ABANDONED,SOBOL,30,0,407,588,605
3796,3796_0,ABANDONED,SOBOL,32,4,242,908,937
3797,3797_0,ABANDONED,SOBOL,1443,1,378,1388,1435
3798,3798_0,ABANDONED,SOBOL,1548,3,74,23,1624
3799,3799_0,ABANDONED,SOBOL,977,0,311,1558,123
3800,3800_0,ABANDONED,SOBOL,699,3,452,1985,500
3801,3801_0,ABANDONED,SOBOL,1768,0,181,466,1997
3802,3802_0,ABANDONED,SOBOL,1224,4,362,1070,1062
3803,3803_0,ABANDONED,SOBOL,309,2,5,605,560
3804,3804_0,ABANDONED,SOBOL,475,3,323,323,1345
3805,3805_0,ABANDONED,SOBOL,1062,1,62,1850,847
3806,3806_0,FAILED,SOBOL,1945,3,491,747,157
3807,3807_0,ABANDONED,SOBOL,518,1,129,1204,1659
3808,3808_0,ABANDONED,SOBOL,799,4,110,1276,1782
3809,3809_0,ABANDONED,SOBOL,1730,2,256,804,284
3810,3810_0,ABANDONED,SOBOL,1277,2,200,1668,720
3811,3811_0,ABANDONED,SOBOL,194,0,432,126,1222
3812,3812_0,ABANDONED,SOBOL,185,2,43,1045,1
3813,3813_0,ABANDONED,SOBOL,1348,0,342,502,1502
3814,3814_0,ABANDONED,SOBOL,1644,4,148,1902,1438
3815,3815_0,ABANDONED,SOBOL,823,2,471,430,940
3816,3816_0,ABANDONED,SOBOL,603,3,268,123,563
3817,3817_0,ABANDONED,SOBOL,1922,1,99,1579,1065
3818,3818_0,ABANDONED,SOBOL,1070,3,420,949,1875
3819,3819_0,ABANDONED,SOBOL,405,1,212,1476,378
3820,3820_0,ABANDONED,SOBOL,318,4,397,1693,1718
3821,3821_0,ABANDONED,SOBOL,1154,1,222,229,217
3822,3822_0,ABANDONED,SOBOL,1854,2,292,1359,781
3823,3823_0,ABANDONED,SOBOL,675,0,94,840,1279
3824,3824_0,ABANDONED,SOBOL,891,3,169,647,1156
3825,3825_0,ABANDONED,SOBOL,1571,0,463,1182,654
3826,3826_0,ABANDONED,SOBOL,1436,4,17,282,344
3827,3827_0,ABANDONED,SOBOL,101,1,350,1762,1841
3828,3828_0,ABANDONED,SOBOL,64,3,495,1461,505
3829,3829_0,ABANDONED,SOBOL,1399,0,140,989,1006
3830,3830_0,ABANDONED,SOBOL,1608,4,319,1608,1941
3831,3831_0,ABANDONED,SOBOL,929,1,51,65,444
3832,3832_0,FAILED,SOBOL,646,4,189,384,67
3833,3833_0,ABANDONED,SOBOL,1824,2,428,1911,1568
3834,3834_0,ABANDONED,SOBOL,1183,2,123,562,1379
3835,3835_0,ABANDONED,SOBOL,347,0,260,1018,881
3836,3836_0,ABANDONED,SOBOL,431,3,70,1800,1214
3837,3837_0,ABANDONED,SOBOL,1095,1,299,281,712
3838,3838_0,FAILED,SOBOL,1897,3,246,1130,277
3839,3839_0,ABANDONED,SOBOL,577,0,389,666,1774
3840,3840_0,ABANDONED,SOBOL,856,2,373,847,1651
3841,3841_0,FAILED,SOBOL,1677,0,9,1327,150
3842,3842_0,ABANDONED,SOBOL,1315,4,440,209,839
3843,3843_0,ABANDONED,SOBOL,152,2,177,1743,1337
3844,3844_0,ABANDONED,SOBOL,223,4,288,582,433
3845,3845_0,ABANDONED,SOBOL,1307,2,82,1117,1931
3846,3846_0,ABANDONED,SOBOL,1700,2,401,471,1120
3847,3847_0,ABANDONED,SOBOL,770,0,234,1951,619
3848,3848_0,ABANDONED,SOBOL,555,3,28,1504,995
3849,3849_0,ABANDONED,SOBOL,1982,1,354,40,1493
3850,3850_0,ABANDONED,SOBOL,1025,3,157,1424,1558
3851,3851_0,ABANDONED,SOBOL,438,1,459,905,57
3852,3852_0,ABANDONED,SOBOL,276,2,152,188,1847
3853,3853_0,ABANDONED,SOBOL,1191,0,483,1644,350
3854,3854_0,ABANDONED,SOBOL,1801,4,39,760,660
3855,3855_0,ABANDONED,SOBOL,732,1,331,1287,1162
3856,3856_0,ABANDONED,SOBOL,951,4,409,1234,1285
3857,3857_0,ABANDONED,SOBOL,1523,1,208,691,787
3858,3858_0,ABANDONED,SOBOL,1469,3,280,1837,223
3859,3859_0,ABANDONED,SOBOL,57,0,103,365,1724
3860,3860_0,ABANDONED,SOBOL,33,3,253,1634,1027
3861,3861_0,ABANDONED,SOBOL,1493,0,116,162,530
3862,3862_0,ABANDONED,SOBOL,1514,4,437,1312,465
3863,3863_0,ABANDONED,SOBOL,960,2,198,769,1966
3864,3864_0,ABANDONED,SOBOL,740,4,57,713,1590
3865,3865_0,FAILED,SOBOL,1794,1,325,1240,92
3866,3866_0,ABANDONED,SOBOL,1214,3,131,359,903
3867,3867_0,ABANDONED,SOBOL,253,0,486,1816,1404
3868,3868_0,ABANDONED,SOBOL,462,4,186,1096,691
3869,3869_0,ABANDONED,SOBOL,1001,2,449,577,1189
3870,3870_0,ABANDONED,SOBOL,1991,2,3,1957,1753
3871,3871_0,ABANDONED,SOBOL,546,0,367,493,252
3872,3872_0,ABANDONED,SOBOL,763,3,380,49,129
3873,3873_0,ABANDONED,SOBOL,1708,0,237,1529,1626
3874,3874_0,ABANDONED,SOBOL,1284,3,306,879,1316
3875,3875_0,ABANDONED,SOBOL,246,1,77,1414,814
3876,3876_0,ABANDONED,SOBOL,129,3,469,255,1909
3877,3877_0,ABANDONED,SOBOL,1338,1,167,1790,408
3878,3878_0,ABANDONED,SOBOL,1669,3,348,675,597
3879,3879_0,ABANDONED,SOBOL,864,1,22,1155,1095
3880,3880_0,ABANDONED,SOBOL,586,2,225,1333,1471
3881,3881_0,ABANDONED,SOBOL,1888,0,392,869,970
3882,3882_0,ABANDONED,SOBOL,1119,4,88,1722,35
3883,3883_0,ABANDONED,SOBOL,407,2,294,203,1532
3884,3884_0,ABANDONED,SOBOL,370,3,96,983,372
3885,3885_0,ABANDONED,SOBOL,1160,0,273,1440,1873
3886,3886_0,ABANDONED,SOBOL,1832,4,217,87,1184
3887,3887_0,ABANDONED,SOBOL,638,1,418,1614,686
3888,3888_0,ABANDONED,SOBOL,920,4,337,1936,809
3889,3889_0,ABANDONED,SOBOL,1617,1,45,393,1311
3890,3890_0,ABANDONED,SOBOL,1375,2,474,1008,1746
3891,3891_0,ABANDONED,SOBOL,88,0,143,536,249
3892,3892_0,ABANDONED,SOBOL,125,4,14,235,1414
3893,3893_0,ABANDONED,SOBOL,1412,2,371,1715,912
3894,3894_0,FAILED,SOBOL,1580,3,174,819,102
3895,3895_0,ABANDONED,SOBOL,883,0,445,1354,1599
3896,3896_0,ABANDONED,SOBOL,668,3,302,1156,1976
3897,3897_0,ABANDONED,SOBOL,1861,0,65,637,475
3898,3898_0,ABANDONED,SOBOL,1131,4,384,1771,539
3899,3899_0,ABANDONED,SOBOL,341,1,248,307,1037
3900,3900_0,ABANDONED,SOBOL,381,2,426,527,868
3901,3901_0,ABANDONED,SOBOL,1094,0,194,1054,1370
3902,3902_0,ABANDONED,SOBOL,1914,4,266,420,1680
3903,3903_0,ABANDONED,SOBOL,611,2,120,1876,183
3904,3904_0,ABANDONED,SOBOL,830,3,135,1574,306
3905,3905_0,ABANDONED,SOBOL,1636,1,497,102,1807
3906,3906_0,ABANDONED,SOBOL,1371,3,53,1498,1243
3907,3907_0,ABANDONED,SOBOL,162,1,314,955,745
3908,3908_0,ABANDONED,SOBOL,217,3,206,1872,1524
3909,3909_0,FAILED,SOBOL,1255,1,414,329,27
3910,3910_0,ABANDONED,SOBOL,1737,4,108,1198,962
3911,3911_0,ABANDONED,SOBOL,792,1,277,726,1464
3912,3912_0,ABANDONED,SOBOL,509,4,478,794,1087
3913,3913_0,ABANDONED,SOBOL,1953,2,155,1250,589
3914,3914_0,ABANDONED,SOBOL,1038,2,333,151,399
3915,3915_0,ABANDONED,SOBOL,499,0,34,1678,1901
3916,3916_0,ABANDONED,SOBOL,286,4,359,1397,195
3917,3917_0,ABANDONED,SOBOL,1247,1,26,933,1693
3918,3918_0,ABANDONED,SOBOL,1760,3,457,1532,1257
3919,3919_0,ABANDONED,SOBOL,707,0,163,13,756
3920,3920_0,ABANDONED,SOBOL,985,2,84,445,633
3921,3921_0,ABANDONED,SOBOL,1540,0,282,1979,1130
3922,3922_0,ABANDONED,SOBOL,1467,4,229,611,1820
3923,3923_0,ABANDONED,SOBOL,8,1,404,1091,318
3924,3924_0,ABANDONED,SOBOL,14,3,90,735,1953
3925,3925_0,ABANDONED,SOBOL,1457,0,296,1215,456
3926,3926_0,ABANDONED,SOBOL,1535,3,227,319,516
3927,3927_0,ABANDONED,SOBOL,994,1,394,1853,1018
3928,3928_0,ABANDONED,SOBOL,713,4,345,1656,1391
3929,3929_0,ABANDONED,SOBOL,1750,2,20,137,893
3930,3930_0,ABANDONED,SOBOL,1242,2,466,1272,79
3931,3931_0,ABANDONED,SOBOL,295,0,165,807,1580
3932,3932_0,ABANDONED,SOBOL,489,4,476,27,266
3933,3933_0,ABANDONED,SOBOL,1045,1,145,1554,1763
3934,3934_0,ABANDONED,SOBOL,1963,3,339,920,1203
3935,3935_0,ABANDONED,SOBOL,504,0,47,1376,701
3936,3936_0,ABANDONED,SOBOL,781,2,216,1074,828
3937,3937_0,ABANDONED,SOBOL,1743,0,416,602,1326
3938,3938_0,ABANDONED,SOBOL,1264,4,95,1997,1640
3939,3939_0,ABANDONED,SOBOL,211,2,271,455,139
3940,3940_0,ABANDONED,SOBOL,172,4,133,1372,1109
3941,3941_0,ABANDONED,SOBOL,1366,1,488,829,607
3942,3942_0,ABANDONED,SOBOL,1626,2,59,1698,422
3943,3943_0,ABANDONED,SOBOL,837,0,328,226,1919
3944,3944_0,ABANDONED,SOBOL,621,3,435,294,1546
3945,3945_0,FAILED,SOBOL,1908,0,196,1750,45
3946,3946_0,ABANDONED,SOBOL,1083,4,252,651,984
3947,3947_0,ABANDONED,SOBOL,388,1,114,1178,1482
3948,3948_0,ABANDONED,SOBOL,335,2,308,1897,673
3949,3949_0,ABANDONED,SOBOL,1140,0,78,433,1175
3950,3950_0,ABANDONED,SOBOL,1867,4,382,1032,1860
3951,3951_0,ABANDONED,SOBOL,658,2,239,513,363
3952,3952_0,ABANDONED,SOBOL,878,3,1,945,236
3953,3953_0,ABANDONED,SOBOL,1589,1,365,1480,1737
3954,3954_0,ABANDONED,SOBOL,1418,3,184,111,1298
3955,3955_0,ABANDONED,SOBOL,115,1,447,1591,800
3956,3956_0,ABANDONED,SOBOL,82,3,335,1134,1605
3957,3957_0,FAILED,SOBOL,1385,1,35,662,103
3958,3958_0,ABANDONED,SOBOL,1622,3,480,1812,917
3959,3959_0,ABANDONED,SOBOL,911,1,157,269,1415
3960,3960_0,ABANDONED,SOBOL,632,2,106,213,1042
3961,3961_0,ABANDONED,SOBOL,1842,0,275,1740,541
3962,3962_0,ABANDONED,SOBOL,1165,4,204,859,480
3963,3963_0,ABANDONED,SOBOL,361,2,412,1316,1977
3964,3964_0,ABANDONED,SOBOL,417,3,231,1596,176
3965,3965_0,ABANDONED,SOBOL,1113,0,406,77,1678
3966,3966_0,ABANDONED,SOBOL,1879,4,86,1457,1363
3967,3967_0,ABANDONED,SOBOL,591,1,285,992,865
3968,3968_0,ABANDONED,SOBOL,874,4,455,549,738
3969,3969_0,ABANDONED,SOBOL,1663,2,161,1029,1240
3970,3970_0,ABANDONED,SOBOL,1329,3,357,379,1801
3971,3971_0,ABANDONED,SOBOL,134,0,24,1914,303
3972,3972_0,ABANDONED,SOBOL,236,2,386,755,1457
3973,3973_0,ABANDONED,SOBOL,1289,0,250,1290,959
3974,3974_0,RUNNING,SOBOL,1718,4,304,175,20
3975,3975_0,ABANDONED,SOBOL,756,2,67,1655,1522
3976,3976_0,ABANDONED,SOBOL,537,4,173,1833,1895
3977,3977_0,ABANDONED,SOBOL,1996,1,443,369,397
3978,3978_0,ABANDONED,SOBOL,1011,3,13,1222,583
3979,3979_0,ABANDONED,SOBOL,456,0,369,703,1084
3980,3980_0,ABANDONED,SOBOL,258,4,55,483,761
3981,3981_0,ABANDONED,SOBOL,1204,2,316,1940,1259
3982,3982_0,ABANDONED,SOBOL,1787,2,137,587,1698
3983,3983_0,ABANDONED,SOBOL,750,0,499,1114,197
3984,3984_0,ABANDONED,SOBOL,965,3,263,1436,324
3985,3985_0,ABANDONED,SOBOL,1505,1,118,893,1821
3986,3986_0,ABANDONED,SOBOL,1486,4,423,1508,1136
3987,3987_0,ABANDONED,SOBOL,43,1,192,36,634
3988,3988_0,ABANDONED,SOBOL,51,4,422,1961,113
3989,3989_0,ABANDONED,SOBOL,1479,2,214,489,1610
3990,3990_0,ABANDONED,SOBOL,1528,2,270,1108,1425
3991,3991_0,ABANDONED,SOBOL,942,0,101,565,923
3992,3992_0,ABANDONED,SOBOL,726,3,146,884,550
3993,3993_0,ABANDONED,SOBOL,1811,1,470,1411,1048
3994,3994_0,ABANDONED,SOBOL,1196,3,41,62,1987
3995,3995_0,ABANDONED,SOBOL,267,1,341,1518,486
3996,3996_0,ABANDONED,SOBOL,448,3,19,1300,1668
3997,3997_0,RUNNING,SOBOL,1019,0,352,781,171
3998,3998_0,ABANDONED,SOBOL,1973,4,171,1630,856
3999,3999_0,ABANDONED,SOBOL,560,2,465,166,1358
4000,4000_0,ABANDONED,SOBOL,780,4,290,347,1231
4001,4001_0,ABANDONED,SOBOL,1694,1,91,1827,733
4002,4002_0,ABANDONED,SOBOL,1298,3,395,708,294
4003,4003_0,ABANDONED,SOBOL,228,0,220,1243,1795
4004,4004_0,ABANDONED,SOBOL,143,3,363,83,949
4005,4005_0,ABANDONED,SOBOL,1320,0,7,1617,1451
4006,4006_0,ABANDONED,SOBOL,1687,4,453,971,1512
4007,4007_0,ABANDONED,SOBOL,850,1,183,1451,14
4008,4008_0,ABANDONED,SOBOL,568,4,72,1004,387
4009,4009_0,ABANDONED,SOBOL,1902,1,309,540,1888
4010,4010_0,ABANDONED,SOBOL,1105,2,240,1924,1074
4011,4011_0,ABANDONED,SOBOL,425,0,376,405,577
4012,4012_0,ABANDONED,SOBOL,352,4,203,688,1269
4013,4013_0,ABANDONED,SOBOL,1174,1,434,1144,767
4014,4014_0,ABANDONED,SOBOL,1818,3,113,260,207
4015,4015_0,ABANDONED,SOBOL,656,1,258,1787,1704
4016,4016_0,ABANDONED,SOBOL,934,2,489,1734,1831
4017,4017_0,ABANDONED,SOBOL,1599,0,127,191,330
4018,4018_0,ABANDONED,SOBOL,1393,4,321,1337,644
4019,4019_0,ABANDONED,SOBOL,74,2,60,865,1142
4020,4020_0,ABANDONED,SOBOL,108,2,160,408,446
4021,4021_0,ABANDONED,SOBOL,1426,0,461,1888,1948
4022,4022_0,ABANDONED,SOBOL,1566,4,31,523,1009
4023,4023_0,ABANDONED,SOBOL,901,2,356,1058,511
4024,4024_0,ABANDONED,SOBOL,682,3,399,1485,884
4025,4025_0,ABANDONED,SOBOL,1843,1,232,966,1385
4026,4026_0,ABANDONED,SOBOL,1148,3,286,1569,1571
4027,4027_0,ABANDONED,SOBOL,327,0,80,105,74
4028,4028_0,ABANDONED,SOBOL,395,4,281,823,1773
4029,4029_0,ABANDONED,SOBOL,1076,2,105,1350,271
4030,4030_0,ABANDONED,SOBOL,1931,3,410,247,711
4031,4031_0,ABANDONED,SOBOL,597,0,210,1703,1209
4032,4032_0,ABANDONED,SOBOL,813,3,37,1776,1336
4033,4033_0,ABANDONED,SOBOL,1650,0,329,304,834
4034,4034_0,RUNNING,SOBOL,1357,4,150,1169,148
4035,4035_0,ABANDONED,SOBOL,180,1,481,626,1646
4036,4036_0,ABANDONED,SOBOL,203,4,124,1545,617
4037,4037_0,ABANDONED,SOBOL,1272,1,262,2,1115
4038,4038_0,ABANDONED,SOBOL,1720,3,191,1402,1929
4039,4039_0,ABANDONED,SOBOL,805,0,430,930,428
4040,4040_0,ABANDONED,SOBOL,527,2,317,623,55
4041,4041_0,ABANDONED,SOBOL,1940,0,49,1080,1552
4042,4042_0,ABANDONED,SOBOL,1052,4,493,449,1492
4043,4043_0,ABANDONED,SOBOL,481,1,138,1976,990
4044,4044_0,ABANDONED,SOBOL,304,3,442,1193,1165
4045,4045_0,ABANDONED,SOBOL,1233,1,179,729,667
4046,4046_0,ABANDONED,SOBOL,1774,3,375,1859,353
4047,4047_0,ABANDONED,SOBOL,689,1,11,340,1854
4048,4048_0,ABANDONED,SOBOL,971,4,244,147,1727
4049,4049_0,ABANDONED,SOBOL,1557,2,387,1682,230
4050,4050_0,ABANDONED,SOBOL,1450,2,68,782,790
4051,4051_0,ABANDONED,SOBOL,21,0,298,1262,1291
4052,4052_0,ABANDONED,SOBOL,19,2,460,108,1585
4053,4053_0,ABANDONED,SOBOL,1448,0,160,1565,84
4054,4054_0,ABANDONED,SOBOL,1560,4,355,961,898
4055,4055_0,ABANDONED,SOBOL,973,2,31,1488,1395
4056,4056_0,ABANDONED,SOBOL,695,3,231,1061,1023
4057,4057_0,ABANDONED,SOBOL,1780,1,400,518,521
4058,4058_0,ABANDONED,SOBOL,1228,3,79,1883,460
4059,4059_0,ABANDONED,SOBOL,298,1,287,410,1958
4060,4060_0,ABANDONED,SOBOL,479,4,106,631,134
4061,4061_0,ABANDONED,SOBOL,1050,1,281,1166,1635
4062,4062_0,ABANDONED,SOBOL,1942,2,211,301,1320
4063,4063_0,ABANDONED,SOBOL,529,0,410,1780,823
4064,4064_0,ABANDONED,SOBOL,811,3,330,1708,696
4065,4065_0,ABANDONED,SOBOL,1725,0,36,244,1197
4066,4066_0,ABANDONED,SOBOL,1266,4,482,1347,1758
4067,4067_0,ABANDONED,SOBOL,197,1,149,828,261
4068,4068_0,ABANDONED,SOBOL,174,4,261,1971,1476
4069,4069_0,ABANDONED,SOBOL,1351,1,125,452,979
4070,4070_0,RUNNING,SOBOL,1656,3,429,1083,40
4071,4071_0,ABANDONED,SOBOL,819,0,192,618,1541
4072,4072_0,ABANDONED,SOBOL,600,3,48,924,1914
4073,4073_0,ABANDONED,SOBOL,1933,0,318,1405,417
4074,4074_0,ABANDONED,SOBOL,1074,4,138,5,602
4075,4075_0,ABANDONED,SOBOL,393,2,494,1539,1104
4076,4076_0,ABANDONED,SOBOL,321,3,180,1259,804
4077,4077_0,ABANDONED,SOBOL,1142,0,440,786,1302
4078,4078_0,ABANDONED,SOBOL,1849,3,12,1686,1741
4079,4079_0,ABANDONED,SOBOL,687,1,374,144,240
4080,4080_0,ABANDONED,SOBOL,903,4,388,338,367
4081,4081_0,ABANDONED,SOBOL,1568,2,243,1864,1864
4082,4082_0,ABANDONED,SOBOL,1424,2,299,734,1179
4083,4083_0,ABANDONED,SOBOL,106,0,67,1191,677
4084,4084_0,ABANDONED,SOBOL,76,4,215,1523,1981
4085,4085_0,ABANDONED,SOBOL,1395,2,421,59,484
4086,4086_0,ABANDONED,SOBOL,1597,2,102,1408,544
4087,4087_0,ABANDONED,SOBOL,932,0,269,888,1046
4088,4088_0,ABANDONED,SOBOL,650,3,470,570,1419
4089,4089_0,ABANDONED,SOBOL,1812,1,145,1105,921
4090,4090_0,RUNNING,SOBOL,1179,4,342,487,107
4091,4091_0,ABANDONED,SOBOL,358,1,40,1966,1608
4092,4092_0,ABANDONED,SOBOL,426,2,351,1246,301
4093,4093_0,ABANDONED,SOBOL,1107,0,20,704,1798
4094,4094_0,ABANDONED,SOBOL,1900,4,464,1822,1238
4095,4095_0,ABANDONED,SOBOL,566,1,172,350,736
4096,4096_0,ABANDONED,SOBOL,844,4,91,168,863
4097,4097_0,ABANDONED,SOBOL,1681,1,291,1625,1361
4098,4098_0,ABANDONED,SOBOL,1326,3,220,776,1675
4099,4099_0,ABANDONED,SOBOL,148,0,396,1303,174
4100,4100_0,ABANDONED,SOBOL,234,3,8,402,1082
4101,4101_0,ABANDONED,SOBOL,1304,0,363,1928,580
4102,4102_0,ABANDONED,SOBOL,1688,4,184,544,395
4103,4103_0,ABANDONED,SOBOL,774,1,453,1001,1892
4104,4104_0,ABANDONED,SOBOL,558,4,310,1448,1519
4105,4105_0,RUNNING,SOBOL,1971,2,71,976,18
4106,4106_0,ABANDONED,SOBOL,1021,3,377,1622,957
4107,4107_0,ABANDONED,SOBOL,450,0,239,80,1455
4108,4108_0,ABANDONED,SOBOL,273,3,433,860,637
4109,4109_0,ABANDONED,SOBOL,1202,1,203,1341,1139
4110,4110_0,ABANDONED,SOBOL,1805,3,257,195,1824
4111,4111_0,ABANDONED,SOBOL,720,1,113,1729,327
4112,4112_0,ABANDONED,SOBOL,940,2,126,1781,200
4113,4113_0,ABANDONED,SOBOL,1526,0,490,263,1702
