start_time,end_time,run_time,program_string,recent_samples_size,feature_id,batch_size,divergence,detect_batch,statistic,significance,subsets,ACCURACY,RUNTIME,exit_code,signal,hostname,OO_Info_SLURM_JOB_ID,OO_Info_runtime,OO_Info_peak_memory,OO_Info_mean_memory,OO_Info_lpd,REQLABELS
1745424586,1745424625,39,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 SensorStream 2000 HoeffdingTreeClassifier CDBD recent_samples_size 5000 feature_id 3 batch_size 1 divergence str\(\'KL\'\) detect_batch 1 statistic str\(\'stdev\'\) significance 0.999 subsets 1,5000,3,1,str\(\'KL\'\),1,str\(\'stdev\'\),0.999,1,,,1,,i7174,4641798,,,,,
1745423936,1745424754,818,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 SensorStream 2000 HoeffdingTreeClassifier CDBD recent_samples_size 5000 feature_id 3 batch_size 3680 divergence str\(\'KL\'\) detect_batch 2 statistic str\(\'tstat\'\) significance 0.999 subsets 1,5000,3,3680,str\(\'KL\'\),2,str\(\'tstat\'\),0.999,1,0.08,740.0,0,,i7172,4641577,740.0,506.01171875,462.1251027960527,-1.0,0.4985478872559916
1745423532,1745424817,1285,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 SensorStream 2000 HoeffdingTreeClassifier CDBD recent_samples_size 2310 feature_id 3 batch_size 691 divergence str\(\'H\'\) detect_batch 2 statistic str\(\'stdev\'\) significance 0.001 subsets 53,2310,3,691,str\(\'H\'\),2,str\(\'stdev\'\),0.001,53,0.09,1246.0,0,,i7176,4640709,1246.0,513.87890625,487.16501599409446,-1.0,0.2582912007964639
1745423337,1745424978,1641,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 SensorStream 2000 HoeffdingTreeClassifier CDBD recent_samples_size 1659 feature_id 3 batch_size 934 divergence str\(\'H\'\) detect_batch 2 statistic str\(\'stdev\'\) significance 0.001 subsets 57,1659,3,934,str\(\'H\'\),2,str\(\'stdev\'\),0.001,57,0.09,1522.0,0,,i7186,4639801,1522.0,527.19921875,496.6706149193548,-1.0,0.2484711220969581
1745424590,1745425195,605,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 SensorStream 2000 HoeffdingTreeClassifier CDBD recent_samples_size 2337 feature_id 3 batch_size 4689 divergence str\(\'H\'\) detect_batch 1 statistic str\(\'stdev\'\) significance 0.001 subsets 6,2337,3,4689,str\(\'H\'\),1,str\(\'stdev\'\),0.001,6,0.09,587.0,0,,i7178,4641966,587.0,559.14453125,517.0866419057377,-1.0,0.5488048307266244
1745424877,1745425613,736,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 SensorStream 2000 HoeffdingTreeClassifier CDBD recent_samples_size 2271 feature_id 3 batch_size 4541 divergence str\(\'H\'\) detect_batch 1 statistic str\(\'stdev\'\) significance 0.001 subsets 51,2271,3,4541,str\(\'H\'\),1,str\(\'stdev\'\),0.001,51,0.09,722.0,0,,i7178,4642181,722.0,556.51171875,511.2802604166667,-1.0,0.3881278003501663
1745425469,1745426230,761,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 SensorStream 2000 HoeffdingTreeClassifier CDBD recent_samples_size 5000 feature_id 3 batch_size 1404 divergence str\(\'KL\'\) detect_batch 2 statistic str\(\'tstat\'\) significance 0.001 subsets 1,5000,3,1404,str\(\'KL\'\),2,str\(\'tstat\'\),0.001,1,0.09,742.0,0,,i7185,4642673,742.0,561.22265625,516.4859983766233,-1.0,0.4994834978580153
1745425868,1745426462,594,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 SensorStream 2000 HoeffdingTreeClassifier CDBD recent_samples_size 1 feature_id 3 batch_size 3217 divergence str\(\'H\'\) detect_batch 1 statistic str\(\'stdev\'\) significance 0.999 subsets 1,1,3,3217,str\(\'H\'\),1,str\(\'stdev\'\),0.999,1,0.1,579.0,0,,i7178,4643009,579.0,663.28515625,564.6360677083334,-1.0,0.998517000833708
1745426198,1745426951,753,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 SensorStream 2000 HoeffdingTreeClassifier CDBD recent_samples_size 5000 feature_id 3 batch_size 69 divergence str\(\'KL\'\) detect_batch 1 statistic str\(\'tstat\'\) significance 0.999 subsets 1,5000,3,69,str\(\'KL\'\),1,str\(\'tstat\'\),0.999,1,0.1,736.0,0,,i7182,4643272,736.0,670.578125,573.0508326480264,-1.0,0.9990964030619492
1745426495,1745427287,792,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 SensorStream 2000 HoeffdingTreeClassifier CDBD recent_samples_size 3781 feature_id 3 batch_size 5000 divergence str\(\'H\'\) detect_batch 1 statistic str\(\'stdev\'\) significance 0.001 subsets 64,3781,3,5000,str\(\'H\'\),1,str\(\'stdev\'\),0.001,64,0.09,777.0,0,,i7183,4643514,777.0,554.80859375,511.35732421875,-1.0,0.400396698895258
1745427005,1745427552,547,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 SensorStream 2000 HoeffdingTreeClassifier CDBD recent_samples_size 4704 feature_id 3 batch_size 1966 divergence str\(\'H\'\) detect_batch 1 statistic str\(\'stdev\'\) significance 0.001 subsets 10,4704,3,1966,str\(\'H\'\),1,str\(\'stdev\'\),0.001,10,0.09,532.0,0,,i7174,4643934,532.0,559.859375,512.5122767857143,-1.0,0.3643213576679263
1745428203,1745428758,555,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 SensorStream 2000 HoeffdingTreeClassifier CDBD recent_samples_size 4608 feature_id 3 batch_size 902 divergence str\(\'KL\'\) detect_batch 3 statistic str\(\'tstat\'\) significance 0.001 subsets 100,4608,3,902,str\(\'KL\'\),3,str\(\'tstat\'\),0.001,100,0.07,539.0,0,,i7176,4644852,539.0,510.34375,488.6284877232143,-1.0,0.1216059316359478
1745428644,1745429264,620,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 SensorStream 2000 HoeffdingTreeClassifier CDBD recent_samples_size 335 feature_id 3 batch_size 550 divergence str\(\'H\'\) detect_batch 2 statistic str\(\'tstat\'\) significance 0.001 subsets 7,335,3,550,str\(\'H\'\),2,str\(\'tstat\'\),0.001,7,0.07,608.0,0,,i7185,4645187,608.0,512.6640625,490.7443576388889,-1.0,0.1406121283089616
1745429064,1745429751,687,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 SensorStream 2000 HoeffdingTreeClassifier CDBD recent_samples_size 1 feature_id 3 batch_size 3965 divergence str\(\'H\'\) detect_batch 2 statistic str\(\'tstat\'\) significance 0.001 subsets 1,1,3,3965,str\(\'H\'\),2,str\(\'tstat\'\),0.001,1,0.09,670.0,0,,i7185,4645509,670.0,564.9375,519.5631793478261,-1.0,0.4996841468786903
1745429791,1745430376,585,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 SensorStream 2000 HoeffdingTreeClassifier CDBD recent_samples_size 5000 feature_id 3 batch_size 2763 divergence str\(\'H\'\) detect_batch 1 statistic str\(\'stdev\'\) significance 0.001 subsets 6,5000,3,2763,str\(\'H\'\),1,str\(\'stdev\'\),0.001,6,0.09,572.0,0,,i7183,4646181,572.0,554.67578125,511.6694010416667,-1.0,0.4750047682323453
1745429523,1745430427,904,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 SensorStream 2000 HoeffdingTreeClassifier CDBD recent_samples_size 1 feature_id 3 batch_size 312 divergence str\(\'KL\'\) detect_batch 1 statistic str\(\'tstat\'\) significance 0.001 subsets 1,1,3,312,str\(\'KL\'\),1,str\(\'tstat\'\),0.001,1,0.1,891.0,0,,i7185,4645914,891.0,655.87109375,565.3665865384615,-1.0,0.9990504116010304
1745430369,1745430998,629,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 SensorStream 2000 HoeffdingTreeClassifier CDBD recent_samples_size 5000 feature_id 3 batch_size 4280 divergence str\(\'H\'\) detect_batch 3 statistic str\(\'stdev\'\) significance 0.999 subsets 1,5000,3,4280,str\(\'H\'\),3,str\(\'stdev\'\),0.999,1,0.08,608.0,0,,i7182,4646674,608.0,527.2265625,497.2475818452381,-1.0,0.1891241016447358
1745430782,1745431424,642,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 SensorStream 2000 HoeffdingTreeClassifier CDBD recent_samples_size 931 feature_id 3 batch_size 2200 divergence str\(\'KL\'\) detect_batch 2 statistic str\(\'tstat\'\) significance 0.999 subsets 1,931,3,2200,str\(\'KL\'\),2,str\(\'tstat\'\),0.999,1,0.09,627.0,0,,i7186,4647107,627.0,567.15234375,520.01796875,-1.0,0.4990528915327466
1745431264,1745432016,752,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 SensorStream 2000 HoeffdingTreeClassifier CDBD recent_samples_size 1766 feature_id 3 batch_size 3101 divergence str\(\'H\'\) detect_batch 1 statistic str\(\'stdev\'\) significance 0.001 subsets 48,1766,3,3101,str\(\'H\'\),1,str\(\'stdev\'\),0.001,48,0.09,743.0,0,,i7178,4647551,743.0,567.171875,520.6600040584416,-1.0,0.398992606647209
1745431865,1745432630,765,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 SensorStream 2000 HoeffdingTreeClassifier CDBD recent_samples_size 4610 feature_id 3 batch_size 3156 divergence str\(\'H\'\) detect_batch 2 statistic str\(\'stdev\'\) significance 0.001 subsets 50,4610,3,3156,str\(\'H\'\),2,str\(\'stdev\'\),0.001,50,0.08,752.0,0,,i7175,4648138,752.0,525.07421875,496.9074519230769,-1.0,0.2390690246158022
1745432313,1745433099,786,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 SensorStream 2000 HoeffdingTreeClassifier CDBD recent_samples_size 5000 feature_id 3 batch_size 3810 divergence str\(\'H\'\) detect_batch 1 statistic str\(\'stdev\'\) significance 0.001 subsets 50,5000,3,3810,str\(\'H\'\),1,str\(\'stdev\'\),0.001,50,0.08,771.0,0,,i7174,4648509,771.0,565.7890625,516.844189453125,-1.0,0.3770402510953407
1745432649,1745433540,891,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 SensorStream 2000 HoeffdingTreeClassifier CDBD recent_samples_size 4285 feature_id 3 batch_size 1965 divergence str\(\'H\'\) detect_batch 1 statistic str\(\'stdev\'\) significance 0.001 subsets 51,4285,3,1965,str\(\'H\'\),1,str\(\'stdev\'\),0.001,51,0.08,875.0,0,,i7174,4648789,875.0,559.19140625,511.76067708333335,-1.0,0.3605915403667503
1745433215,1745434012,797,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 SensorStream 2000 HoeffdingTreeClassifier CDBD recent_samples_size 5000 feature_id 3 batch_size 2631 divergence str\(\'H\'\) detect_batch 2 statistic str\(\'stdev\'\) significance 0.999 subsets 1,5000,3,2631,str\(\'H\'\),2,str\(\'stdev\'\),0.999,1,0.09,779.0,0,,i7185,4649211,779.0,566.65234375,519.7966796875,-1.0,0.498534811252397
1745433572,1745434384,812,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 SensorStream 2000 HoeffdingTreeClassifier CDBD recent_samples_size 2738 feature_id 3 batch_size 271 divergence str\(\'H\'\) detect_batch 1 statistic str\(\'stdev\'\) significance 0.999 subsets 1,2738,3,271,str\(\'H\'\),1,str\(\'stdev\'\),0.999,1,0.1,794.0,0,,i7174,4649471,794.0,663.8125,565.8974371189024,-1.0,0.999003969243436
1745434007,1745434688,681,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 SensorStream 2000 HoeffdingTreeClassifier CDBD recent_samples_size 2687 feature_id 3 batch_size 2765 divergence str\(\'KL\'\) detect_batch 1 statistic str\(\'tstat\'\) significance 0.999 subsets 6,2687,3,2765,str\(\'KL\'\),1,str\(\'tstat\'\),0.999,6,0.09,664.0,0,,i7174,4649781,664.0,572.6484375,519.9886775362319,-1.0,0.4765959826007991
1745434360,1745435112,752,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 SensorStream 2000 HoeffdingTreeClassifier CDBD recent_samples_size 1813 feature_id 3 batch_size 1697 divergence str\(\'KL\'\) detect_batch 1 statistic str\(\'tstat\'\) significance 0.001 subsets 5,1813,3,1697,str\(\'KL\'\),1,str\(\'tstat\'\),0.001,5,0.08,693.0,0,,i7172,4650047,693.0,538.1015625,495.17236328125,-1.0,0.3610248520720731
1745434991,1745435638,647,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 SensorStream 2000 HoeffdingTreeClassifier CDBD recent_samples_size 1 feature_id 3 batch_size 308 divergence str\(\'H\'\) detect_batch 1 statistic str\(\'tstat\'\) significance 0.999 subsets 1,1,3,308,str\(\'H\'\),1,str\(\'tstat\'\),0.999,1,0.1,633.0,0,,i7176,4650498,633.0,633.6953125,557.4196259469697,-1.0,0.9990071255201656
1745435636,1745436280,644,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 SensorStream 2000 HoeffdingTreeClassifier CDBD recent_samples_size 5000 feature_id 3 batch_size 4526 divergence str\(\'H\'\) detect_batch 2 statistic str\(\'stdev\'\) significance 0.001 subsets 41,5000,3,4526,str\(\'H\'\),2,str\(\'stdev\'\),0.001,41,0.08,625.0,0,,i7173,4650992,625.0,531.10546875,502.60823317307694,-1.0,0.242850244138005
1745436153,1745436681,528,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 SensorStream 2000 HoeffdingTreeClassifier CDBD recent_samples_size 5000 feature_id 3 batch_size 726 divergence str\(\'KL\'\) detect_batch 3 statistic str\(\'stdev\'\) significance 0.001 subsets 1,5000,3,726,str\(\'KL\'\),3,str\(\'stdev\'\),0.001,1,0.08,511.0,0,,i7173,4651353,511.0,518.6171875,493.9663178066038,-1.0,0.2474773458237724
1745436581,1745437408,827,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 SensorStream 2000 HoeffdingTreeClassifier CDBD recent_samples_size 1 feature_id 3 batch_size 5000 divergence str\(\'H\'\) detect_batch 1 statistic str\(\'stdev\'\) significance 0.001 subsets 53,1,3,5000,str\(\'H\'\),1,str\(\'stdev\'\),0.001,53,0.09,810.0,0,,i7185,4651666,810.0,560.03125,515.1388365963855,-1.0,0.400396698895258
1745437190,1745437832,642,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 SensorStream 2000 HoeffdingTreeClassifier CDBD recent_samples_size 1 feature_id 3 batch_size 4209 divergence str\(\'KL\'\) detect_batch 1 statistic str\(\'stdev\'\) significance 0.7897850331146042 subsets 1,1,3,4209,str\(\'KL\'\),1,str\(\'stdev\'\),0.7897850331146042,1,0.09,625.0,0,,i7183,4652118,625.0,652.48046875,565.2996394230769,-1.0,0.9973541383071444
1745438290,1745439120,830,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 SensorStream 2000 HoeffdingTreeClassifier CDBD recent_samples_size 1 feature_id 3 batch_size 1305 divergence str\(\'H\'\) detect_batch 1 statistic str\(\'stdev\'\) significance 0.001 subsets 4,1,3,1305,str\(\'H\'\),1,str\(\'stdev\'\),0.001,4,0.09,812.0,0,,i7185,4653001,812.0,601.37109375,528.2865978422619,-1.0,0.6481260959607323
1745438738,1745439835,1097,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 SensorStream 2000 HoeffdingTreeClassifier CDBD recent_samples_size 4315 feature_id 3 batch_size 5000 divergence str\(\'H\'\) detect_batch 1 statistic str\(\'stdev\'\) significance 0.001 subsets 75,4315,3,5000,str\(\'H\'\),1,str\(\'stdev\'\),0.001,75,0.09,1082.0,0,,i7180,4653400,1082.0,564.42578125,514.0484234234234,-1.0,0.400396698895258
1745439412,1745439981,569,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 SensorStream 2000 HoeffdingTreeClassifier CDBD recent_samples_size 1883 feature_id 3 batch_size 410 divergence str\(\'KL\'\) detect_batch 1 statistic str\(\'stdev\'\) significance 0.001 subsets 5,1883,3,410,str\(\'KL\'\),1,str\(\'stdev\'\),0.001,5,0.09,557.0,0,,i7178,4653970,557.0,565.50390625,519.0992052801724,-1.0,0.4045133855441624
1745439109,1745440035,926,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 SensorStream 2000 HoeffdingTreeClassifier CDBD recent_samples_size 922 feature_id 3 batch_size 5000 divergence str\(\'H\'\) detect_batch 1 statistic str\(\'stdev\'\) significance 0.001 subsets 71,922,3,5000,str\(\'H\'\),1,str\(\'stdev\'\),0.001,71,0.09,909.0,0,,i7180,4653712,909.0,562.30859375,513.1828377016129,-1.0,0.400396698895258
1745439819,1745440423,604,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 SensorStream 2000 HoeffdingTreeClassifier CDBD recent_samples_size 4860 feature_id 3 batch_size 812 divergence str\(\'KL\'\) detect_batch 1 statistic str\(\'stdev\'\) significance 0.999 subsets 7,4860,3,812,str\(\'KL\'\),1,str\(\'stdev\'\),0.999,7,0.07,586.0,0,,i7178,4654323,586.0,523.4765625,497.3481045081968,-1.0,0.2079607611676961
