trial_index,start_time,end_time,run_time,program_string,exit_code,signal,hostname,OO_Info_runtime,OO_Info_peak_memory,OO_Info_mean_memory,OO_Info_lpd,OO_Info_accuracy,OO_Info_portion_req_label,OO_Info_SLURM_JOB_ID,arm_name,trial_status,generation_node,RUNTIME,MTR,recent_samples_size,batch_size,detection_buf_size,overlap,alpha,gamma,statistical_test,subset_bound,approximation_type
467,,,,,,,,,,,,,,,467_0,RUNNING,SOBOL,,,493,2879,287,0.869309710416942826860520199261,0.164645374564453966792498817995,9.793588542824611664627809659578,str\(\'t-test\'\),50,str\(\'bounded\'\)
468,,,,,,,,,,,,,,,468_0,RUNNING,SOBOL,,,985,1571,2050,0.967352173816412697071598358889,0.055449456144124269207917876656,7.406650145229884074637993762735,str\(\'ks-test\'\),19,str\(\'bounded\'\)
469,,,,,,,,,,,,,,,469_0,RUNNING,SOBOL,,,4669,3428,2605,0.314446299413219110263639777259,0.716426119247451476113042190264,1.213165236223489040767731239612,str\(\'t-test\'\),40,str\(\'bounded\'\)
470,,,,,,,,,,,,,,,470_0,RUNNING,SOBOL,,,2746,448,737,0.688464132405817497151190309523,0.935716423176229050717722657282,4.732299886234105024129803496180,str\(\'ks-test\'\),29,str\(\'bounded\'\)
471,,,,,,,,,,,,,,,471_0,RUNNING,SOBOL,,,1601,4552,3909,0.093847047289833424033034248168,0.335168874366208902060293439717,8.581755802073516292693966533989,str\(\'t-test\'\),12,str\(\'bounded\'\)
472,,,,,,,,,,,,,,,472_0,RUNNING,SOBOL,,,1365,2254,1187,0.275216579522937543345051381039,0.815874257877469033495287931146,9.221912924963049817961291410029,str\(\'ks-test\'\),23,str\(\'bounded\'\)
473,,,,,,,,,,,,,,,473_0,RUNNING,SOBOL,,,2984,2746,4091,0.881345972055569304437483424408,0.419917510336264954151630490742,3.068075258461758547667841412476,str\(\'t-test\'\),43,str\(\'bounded\'\)
474,,,,,,,,,,,,,,,474_0,RUNNING,SOBOL,,,4907,1053,2218,0.008328133486211300104407051492,0.200631457757204784142501807764,1.589676739552989603865285062057,str\(\'ks-test\'\),26,str\(\'bounded\'\)
475,,,,,,,,,,,,,,,475_0,RUNNING,SOBOL,,,749,3946,3051,0.649721704190596938133239746094,0.536165757091715877713511417824,5.400662933892570904959029576275,str\(\'t-test\'\),8,str\(\'bounded\'\)
476,,,,,,,,,,,,,,,476_0,RUNNING,SOBOL,,,255,177,4892,0.559413299171254041475265239569,0.676575823128223396984992632497,8.010968111485242459934852377046,str\(\'ks-test\'\),36,str\(\'bounded\'\)
477,,,,,,,,,,,,,,,477_0,RUNNING,SOBOL,,,4071,4823,466,0.159791373252868657006686703426,0.091531071087345483583419536444,4.356215863780119157411263586255,str\(\'t-test\'\),6,str\(\'bounded\'\)
478,,,,,,,,,,,,,,,478_0,RUNNING,SOBOL,,,3514,1553,3580,0.782814292998984417870644847426,0.310813080515712492069013705986,0.378732093696482474687314834227,str\(\'ks-test\'\),14,str\(\'bounded\'\)
479,,,,,,,,,,,,,,,479_0,RUNNING,SOBOL,,,2159,3447,1769,0.433928483951836807541724283510,0.956287898616865250644991647277,6.688803371589631119320529251127,str\(\'t-test\'\),46,str\(\'bounded\'\)
480,,,,,,,,,,,,,,,480_0,RUNNING,SOBOL,,,2048,120,39,0.070190730592235919815813360856,0.023323036171495916540896686797,5.572677364285104850694096967345,str\(\'ks-test\'\),44,str\(\'bounded\'\)
481,,,,,,,,,,,,,,,481_0,FAILED,SOBOL,,,3549,4882,4617,0.711390860237181232861303215032,0.748681975809857291892512876075,1.727569507708772933440855013032,str\(\'t-test\'\),23,str\(\'bounded\'\)
482,,,,,,,,,,,,,,,482_0,FAILED,SOBOL,,,4184,1262,1500,0.336413646141067168571225920459,0.903644257638603454196868369763,2.896000409903004779721413797233,str\(\'ks-test\'\),9,str\(\'bounded\'\)
483,,,,,,,,,,,,,,,483_0,FAILED,SOBOL,,,222,3740,3146,0.942706019472330791764136392885,0.367355255657806967217737792453,9.084068655236624323379146517254,str\(\'t-test\'\),26,str\(\'bounded\'\)
484,,,,,,,,,,,,,,,484_0,FAILED,SOBOL,,,627,2432,3892,0.846306305859237939515082871367,0.476430059872567646106489291924,6.860878369145096300485420215409,str\(\'ks-test\'\),7,str\(\'bounded\'\)
485,,,,,,,,,,,,,,,485_0,FAILED,SOBOL,,,4950,2571,839,0.497379327313974495261561514781,0.763260004563257044019053410011,0.516576214426197166673659921798,str\(\'t-test\'\),36,str\(\'bounded\'\)
486,,,,,,,,,,,,,,,486_0,COMPLETED,SOBOL,4.000000000000000000000000000000,0.000000000000000000000000000000,3104,1153,2696,0.622361622586846352511713575950,0.608301769603043829270916376117,4.184201284390875130725362396333,str\(\'ks-test\'\),47,str\(\'bounded\'\)
487,,,,,,,,,,,,,,,487_0,FAILED,SOBOL,,,1320,3849,2025,0.222811326427385214543619440519,0.132394276836887009318743935182,7.873075492326170987666955625173,str\(\'t-test\'\),14,str\(\'bounded\'\)
488,,,,,,,,,,,,,,,488_0,FAILED,SOBOL,,,1714,1865,2880,0.411856204915791723752960251659,0.644320918332785375071125599789,9.929181919241324649760827014688,str\(\'ks-test\'\),3,str\(\'bounded\'\)
489,,,,,,,,,,,,,,,489_0,FAILED,SOBOL,,,2713,3137,2478,0.807569186719134468610548083234,0.123656539293006059732071832968,3.623306649467907813999545396655,str\(\'t-test\'\),33,str\(\'bounded\'\)
490,,,,,,,,,,,,,,,490_0,FAILED,SOBOL,,,4559,507,4340,0.183586885869503030344063176926,0.278625747457146633045965700148,2.289507948401384052061757756746,str\(\'ks-test\'\),50,str\(\'bounded\'\)
491,,,,,,,,,,,,,,,491_0,FAILED,SOBOL,,,1021,4495,1009,0.536351182488724598229623552470,0.988361015921458641031449587899,5.938691630287096678841862740228,str\(\'t-test\'\),18,str\(\'bounded\'\)
492,,,,,,,,,,,,,,,492_0,FAILED,SOBOL,,,614,725,1676,0.624891204481944462223452774197,0.848072060372680458506522427342,8.717245849271304081185007817112,str\(\'ks-test\'\),40,str\(\'bounded\'\)
493,,,,,,,,,,,,,,,493_0,FAILED,SOBOL,,,3790,4278,3602,0.030477089248597623999392780547,0.387849151866510533093190815634,4.911828220751137230593030835735,str\(\'t-test\'\),20,str\(\'bounded\'\)
494,,,,,,,,,,,,,,,494_0,FAILED,SOBOL,,,3155,1946,480,0.904454308921471272775249872211,0.232883507251739507726284728051,1.077571710810065308550065310556,str\(\'ks-test\'\),12,str\(\'bounded\'\)
495,,,,,,,,,,,,,,,495_0,FAILED,SOBOL,,,2439,3056,4789,0.251375917460769426892142064389,0.504027915915474244989979979437,7.227213369191624714460431277985,str\(\'t-test\'\),30,str\(\'bounded\'\)
496,,,,,,,,,,,,,,,496_0,FAILED,SOBOL,,,2232,2053,2333,0.562820983687415732354963893158,0.318088363980874422320965777544,4.628332058095374179629288846627,str\(\'t-test\'\),10,str\(\'bounded\'\)
497,,,,,,,,,,,,,,,497_0,FAILED,SOBOL,,,3421,2949,3023,0.217784083079546691985584061513,0.917710869655013028456380652642,8.317260724328457754950250091497,str\(\'ks-test\'\),31,str\(\'bounded\'\)
498,,,,,,,,,,,,,,,498_0,FAILED,SOBOL,,,3997,930,1137,0.841773994347080556366336168139,0.700366215350106346981817750930,6.982737601254136450279474956915,str\(\'t-test\'\),39,str\(\'bounded\'\)
499,,,,,,,,,,,,,,,499_0,FAILED,SOBOL,,,347,4073,4210,0.438318388260900970720967961824,0.036423772018402814087956187450,0.638489904833026256092409767007,str\(\'ks-test\'\),21,str\(\'bounded\'\)
500,,,,,,,,,,,,,,,500_0,FAILED,SOBOL,,,1145,380,3474,0.349785972967743885586600072202,0.176848726144060497400545273194,3.418607974668964821773897710955,str\(\'t-test\'\),48,str\(\'bounded\'\)
501,,,,,,,,,,,,,,,501_0,FAILED,SOBOL,,,4531,4622,1807,0.994876184267923235893249511719,0.591250226765871023104637060896,9.606621761704795758873842714820,str\(\'ks-test\'\),18,str\(\'bounded\'\)
502,,,,,,,,,,,,,,,502_0,FAILED,SOBOL,,,2588,1680,4934,0.120906582448631519377535425974,0.808591317521408226021151222085,5.773013387455605993636709172279,str\(\'t-test\'\),1,str\(\'bounded\'\)
503,,,,,,,,,,,,,,,503_0,FAILED,SOBOL,,,1741,3323,337,0.723293649571016383781341119175,0.458517364975065011556409899640,1.927851072581484803691864726716,str\(\'ks-test\'\),33,str\(\'bounded\'\)
504,,,,,,,,,,,,,,,504_0,FAILED,SOBOL,,,1508,948,4491,0.908377478420734352226872942992,0.944095804655924464299232568010,0.272170474942773576998433782137,str\(\'t-test\'\),44,str\(\'bounded\'\)
505,,,,,,,,,,,,,,,505_0,FAILED,SOBOL,,,2819,4055,162,0.310071381716057636879213532666,0.295716238383203766648676946716,6.421714614977129365058772236807,str\(\'ks-test\'\),15,str\(\'bounded\'\)
506,,,,,,,,,,,,,,,506_0,FAILED,SOBOL,,,4762,2324,3294,0.685040985394269275055023626919,0.078379402695223684971459476856,7.589649358124472833253548742505,str\(\'t-test\'\),4,str\(\'bounded\'\)
507,,,,,,,,,,,,,,,507_0,FAILED,SOBOL,,,912,2678,1349,0.035869807394221422947033772743,0.662438079543411717509115987923,3.784134211257100144365494998056,str\(\'ks-test\'\),37,str\(\'bounded\'\)
508,,,,,,,,,,,,,,,508_0,FAILED,SOBOL,,,117,1447,691,0.132261914307251565725565001230,0.553227276751771523954914755450,1.561821236423216685551551563549,str\(\'t-test\'\),7,str\(\'bounded\'\)
509,,,,,,,,,,,,,,,509_0,FAILED,SOBOL,,,4230,3555,4042,0.524082910921424671712998133444,0.218656239945441477345866587711,5.211102436656132930181684059789,str\(\'ks-test\'\),28,str\(\'bounded\'\)
510,,,,,,,,,,,,,,,510_0,FAILED,SOBOL,,,3654,247,2151,0.399092997794970871794362210494,0.435989028764888653100229021220,8.879299951983615102335534174927,str\(\'t-test\'\),42,str\(\'bounded\'\)
511,,,,,,,,,,,,,,,511_0,FAILED,SOBOL,,,2002,4755,2573,0.755764504157006689055720016768,0.834888565413653860325382538576,2.573522200557403216691909619840,str\(\'ks-test\'\),25,str\(\'bounded\'\)
512,,,,,,,,,,,,,,,512_0,FAILED,SOBOL,,,1994,1461,2356,0.933863819926977201113516002806,0.982742304241284725385696674493,0.629706138991750763445054417389,str\(\'ks-test\'\),40,str\(\'bounded\'\)
513,,,,,,,,,,,,,,,513_0,FAILED,SOBOL,,,3662,3539,2914,0.284798176525160651184620519416,0.256953582331538199490239549050,6.974619180224836512138608668465,str\(\'t-test\'\),20,str\(\'bounded\'\)
514,,,,,,,,,,,,,,,514_0,FAILED,SOBOL,,,4238,241,1052,0.659782889503985670032193411316,0.101989876570180063031223482994,8.305845080588012407929454639088,str\(\'ks-test\'\),12,str\(\'bounded\'\)
515,,,,,,,,,,,,,,,515_0,FAILED,SOBOL,,,109,4759,4228,0.061341039599850773200717668487,0.638700094919651739644450572086,4.617581759166903943025772605324,str\(\'t-test\'\),29,str\(\'bounded\'\)
516,,,,,,,,,,,,,,,516_0,FAILED,SOBOL,,,914,951,3714,0.149631706083193427581079504307,0.529630164792761259917597271851,1.919736823460087116188788058935,str\(\'ks-test\'\),2,str\(\'bounded\'\)
517,,,,,,,,,,,,,,,517_0,FAILED,SOBOL,,,4760,4049,1632,0.506438950773328566690167917841,0.242369486063718803103839150026,5.764234985495917840125912334770,str\(\'t-test\'\),32,str\(\'bounded\'\)
518,,,,,,,,,,,,,,,518_0,FAILED,SOBOL,,,2817,2308,4754,0.381433928346261386099769197244,0.397336766527965679074441140983,9.595875634684228216997325944249,str\(\'ks-test\'\),49,str\(\'bounded\'\)
519,,,,,,,,,,,,,,,519_0,FAILED,SOBOL,,,1510,2692,602,0.773149405233562014849724164378,0.873668330963701000868582013936,3.407197694810107257978870620718,str\(\'t-test\'\),16,str\(\'bounded\'\)
520,,,,,,,,,,,,,,,520_0,FAILED,SOBOL,,,1749,384,4572,0.591962140092626265541753127764,0.357351664328947660198565472456,3.772799323733896148524991076556,str\(\'ks-test\'\),5,str\(\'bounded\'\)
521,,,,,,,,,,,,,,,521_0,FAILED,SOBOL,,,2581,4616,152,0.188368877273052931498042994463,0.878559918705373976699490867759,7.578827838768251723422508803196,str\(\'t-test\'\),35,str\(\'bounded\'\)
522,,,,,,,,,,,,,,,522_0,FAILED,SOBOL,,,4524,1664,3269,0.812373897841200176550557898736,0.723603555677458598616169638262,6.413011605353095667680918268161,str\(\'ks-test\'\),46,str\(\'bounded\'\)
523,,,,,,,,,,,,,,,523_0,FAILED,SOBOL,,,1153,3335,1465,0.467444435365498067724843167525,0.013317749507725237106958715572,0.263980833485722543585438870650,str\(\'t-test\'\),13,str\(\'bounded\'\)
524,,,,,,,,,,,,,,,524_0,FAILED,SOBOL,,,345,2067,873,0.371297884330153482590475277902,0.153609445104375491597537006783,2.562695317319594323635101318359,str\(\'ks-test\'\),43,str\(\'bounded\'\)
525,,,,,,,,,,,,,,,525_0,FAILED,SOBOL,,,4000,2933,3771,0.973577528191730379170110154519,0.614377180714160253671707323520,8.867960892552510188124870182946,str\(\'t-test\'\),23,str\(\'bounded\'\)
526,,,,,,,,,,,,,,,526_0,FAILED,SOBOL,,,3424,924,1913,0.099592817071825268104845463313,0.769337586892768765522987450822,5.202907431317494335587525711162,str\(\'ks-test\'\),9,str\(\'bounded\'\)
527,,,,,,,,,,,,,,,527_0,FAILED,SOBOL,,,2230,4076,2740,0.744820670234039416968130353780,0.497639785222709185585898694626,1.553114054891280737535907974234,str\(\'t-test\'\),26,str\(\'bounded\'\)
528,,,,,,,,,,,,,,,528_0,FAILED,SOBOL,,,2432,738,275,0.433368056792765854456916940762,0.684138083852827594277812295331,9.092835509951227024316722236108,str\(\'t-test\'\),8,str\(\'bounded\'\)
529,,,,,,,,,,,,,,,529_0,FAILED,SOBOL,,,3162,4261,4447,0.786270471157506145587490209437,0.083970751075074082092619676132,2.904212028374895560034474328859,str\(\'ks-test\'\),28,str\(\'bounded\'\)
530,,,,,,,,,,,,,,,530_0,FAILED,SOBOL,,,3797,1940,1315,0.162273061007261271138091274224,0.301301608476787829982157518316,1.738891954006627216244851297233,str\(\'t-test\'\),42,str\(\'bounded\'\)
531,,,,,,,,,,,,,,,531_0,FAILED,SOBOL,,,606,3060,3416,0.557878143666312054094191807962,0.965797444814816108404897931905,5.583444574340247434918182989350,str\(\'ks-test\'\),25,str\(\'bounded\'\)
532,,,,,,,,,,,,,,,532_0,FAILED,SOBOL,,,1023,1869,3921,0.654032301401719418088021029689,0.825367609165608917543011102680,7.881281746916473984754247794626,str\(\'t-test\'\),45,str\(\'bounded\'\)
533,,,,,,,,,,,,,,,533_0,FAILED,SOBOL,,,4556,3131,725,0.001061823956668376828932354172,0.410422233207151321288108647423,4.192963967197575136935938644456,str\(\'ks-test\'\),16,str\(\'bounded\'\)
534,,,,,,,,,,,,,,,534_0,FAILED,SOBOL,,,2710,492,2617,0.875054152930155426659553086211,0.193087332654744397997248483989,0.527338060599751745627372656600,str\(\'t-test\'\),5,str\(\'bounded\'\)
535,,,,,,,,,,,,,,,535_0,FAILED,SOBOL,,,1716,4508,2039,0.280501905079931002084947522235,0.543711822906508990271845505049,6.872196643535048110607021953911,str\(\'ks-test\'\),38,str\(\'bounded\'\)
536,,,,,,,,,,,,,,,536_0,FAILED,SOBOL,,,1327,2435,3057,0.087560581853613261849034188344,0.061533570718020201562037385656,5.950085297012702056917987647466,str\(\'t-test\'\),49,str\(\'bounded\'\)
537,,,,,,,,,,,,,,,537_0,FAILED,SOBOL,,,3097,2565,2211,0.693746959574520594138391516026,0.710343871029093909541529683338,2.300194402239285285105552247842,str\(\'ks-test\'\),19,str\(\'bounded\'\)
538,,,,,,,,,,,,,,,538_0,FAILED,SOBOL,,,4943,1137,4098,0.318754636177793149176551423807,0.927683082416653648216708916152,3.632144724610261832253854663577,str\(\'t-test\'\),2,str\(\'bounded\'\)
539,,,,,,,,,,,,,,,539_0,FAILED,SOBOL,,,634,3863,1180,0.960090980034321583858059057093,0.343200333898887044448144933995,9.937312781495974078893596015405,str\(\'ks-test\'\),35,str\(\'bounded\'\)
540,,,,,,,,,,,,,,,540_0,FAILED,SOBOL,,,219,133,1763,0.871792706850916143679341985262,0.452408404078334547282480571084,7.237903994937427754052805539686,str\(\'t-test\'\),11,str\(\'bounded\'\)
541,,,,,,,,,,,,,,,541_0,RUNNING,SOBOL,,,4187,4867,3586,0.472106181608512975866887018128,0.787409223156049886682694705087,1.088970741417258913941168430028,str\(\'ks-test\'\),31,str\(\'bounded\'\)
542,,,,,,,,,,,,,,,542_0,RUNNING,SOBOL,,,3552,1255,459,0.597103586181998213788801876944,0.570066437065601339106990508299,4.919963254913688466274379607057,str\(\'t-test\'\),39,str\(\'bounded\'\)
543,,,,,,,,,,,,,,,543_0,RUNNING,SOBOL,,,2045,3744,4899,0.248282618118450038036115756768,0.170745684048160900614377055717,8.726089288295247214932714996394,str\(\'ks-test\'\),22,str\(\'bounded\'\)
544,,,,,,,,,,,,,,,544_0,RUNNING,SOBOL,,,2167,193,3159,0.257759344156831493588555304086,0.855617144677788044049293603166,9.804377282904461310408805729821,str\(\'t-test\'\),18,str\(\'bounded\'\)
545,,,,,,,,,,,,,,,545_0,RUNNING,SOBOL,,,3507,4809,1487,0.899016462707892038963564118603,0.380302141720429087712318505510,3.455170640706084927984420573921,str\(\'ks-test\'\),48,str\(\'bounded\'\)
546,,,,,,,,,,,,,,,546_0,RUNNING,SOBOL,,,4063,1550,4629,0.026013971380889417545079211891,0.223389211632311346367174564875,2.433230995099060045561145670945,str\(\'t-test\'\),34,str\(\'bounded\'\)
547,,,,,,,,,,,,,,,547_0,RUNNING,SOBOL,,,262,3452,26,0.632249121582135531483004342590,0.513524152247235132762170906062,6.126965438490734605636589549249,str\(\'ks-test\'\),1,str\(\'bounded\'\)
548,,,,,,,,,,,,,,,548_0,RUNNING,SOBOL,,,747,2260,2012,0.533961102304980173016701883171,0.653831446040421759846594795818,8.593052546438761041258658224251,str\(\'t-test\'\),30,str\(\'bounded\'\)
549,,,,,,,,,,,,,,,549_0,RUNNING,SOBOL,,,4910,2742,2709,0.184969520717859270408922611750,0.114147952297702429125259016018,4.743083262432366886685031204252,str\(\'ks-test\'\),10,str\(\'bounded\'\)
550,,,,,,,,,,,,,,,550_0,RUNNING,SOBOL,,,2986,1040,826,0.807977093221619702134717044828,0.271064445935189746172966351878,1.221906389005482207466002364527,str\(\'t-test\'\),21,str\(\'bounded\'\)
551,,,,,,,,,,,,,,,551_0,RUNNING,SOBOL,,,1363,3962,3905,0.408491634327918295976900253663,0.995920391602441612555196570611,7.414877929844894133282195980428,str\(\'ks-test\'\),38,str\(\'bounded\'\)
552,,,,,,,,,,,,,,,552_0,RUNNING,SOBOL,,,1593,1577,1001,0.223225538386031985282897949219,0.482527543798089042503818291152,5.408815326171927395648708625231,str\(\'t-test\'\),27,str\(\'bounded\'\)
553,,,,,,,,,,,,,,,553_0,RUNNING,SOBOL,,,2753,3425,4348,0.618995505377650245826259833848,0.757160639410838443019713395188,1.598493284670636116473474430677,str\(\'ks-test\'\),7,str\(\'bounded\'\)
554,,,,,,,,,,,,,,,554_0,RUNNING,SOBOL,,,4676,434,2470,0.494987938450649367361222630279,0.600255059491842990482268760388,3.078783242324367286357755801873,str\(\'t-test\'\),24,str\(\'bounded\'\)
555,,,,,,,,,,,,,,,555_0,RUNNING,SOBOL,,,978,4568,2889,0.847695008222013712817499708763,0.140442853303626186134422937357,9.233285061663947246302086568903,str\(\'ks-test\'\),41,str\(\'bounded\'\)
556,,,,,,,,,,,,,,,556_0,RUNNING,SOBOL,,,495,837,4796,0.938245162051171033290586365183,0.031357321262359620639426083244,6.697625280588866303332906682044,str\(\'t-test\'\),15,str\(\'bounded\'\)
557,,,,,,,,,,,,,,,557_0,RUNNING,SOBOL,,,3832,4165,472,0.343766447493806470703248123755,0.740649557074531950107143529749,0.386888657883740993970178578820,str\(\'ks-test\'\),45,str\(\'bounded\'\)
558,,,,,,,,,,,,,,,558_0,RUNNING,SOBOL,,,3276,2117,3610,0.717768933244049556208210560726,0.897559183862060350200806624343,4.367593364362605257156246807426,str\(\'t-test\'\),37,str\(\'bounded\'\)
559,,,,,,,,,,,,,,,559_0,RUNNING,SOBOL,,,2400,2886,1668,0.064755382766947144901337196643,0.373438448207452866611788522277,8.021680267255753449262556387112,str\(\'ks-test\'\),4,str\(\'bounded\'\)
560,,,,,,,,,,,,,,,560_0,RUNNING,SOBOL,,,2275,2009,4203,0.751424997024238150444830353081,0.561763247134163923313110444724,0.084507106263190509554128482250,str\(\'ks-test\'\),36,str\(\'bounded\'\)
561,,,,,,,,,,,,,,,561_0,RUNNING,SOBOL,,,3303,2993,1144,0.406323497092351326731574090445,0.210122195404022937825772032738,6.277381128755398442820023774402,str\(\'t-test\'\),6,str\(\'bounded\'\)
562,,,,,,,,,,,,,,,562_0,RUNNING,SOBOL,,,3957,632,3017,0.530338681872934092353943924536,0.429402269696816829558372319298,7.758395508416929153838736965554,str\(\'ks-test\'\),14,str\(\'bounded\'\)
563,,,,,,,,,,,,,,,563_0,RUNNING,SOBOL,,,469,4371,2339,0.126947916770353913529234546331,0.841473383769392957454158477049,3.908328706063330493236662732670,str\(\'t-test\'\),47,str\(\'bounded\'\)
564,,,,,,,,,,,,,,,564_0,RUNNING,SOBOL,,,1186,561,344,0.036405369641259316404457990757,0.950666331635788064424730237079,1.373546236245893004124241087993,str\(\'ks-test\'\),24,str\(\'bounded\'\)
565,,,,,,,,,,,,,,,565_0,RUNNING,SOBOL,,,4411,4441,4927,0.681552566129714265663608330215,0.289143770691007384598947282939,5.067378197984770515915897703962,str\(\'t-test\'\),44,str\(\'bounded\'\)
566,,,,,,,,,,,,,,,566_0,RUNNING,SOBOL,,,2545,1763,1814,0.307557690797373661784064324820,0.069859649529680614699067575657,9.047434768771752899851890106220,str\(\'ks-test\'\),27,str\(\'bounded\'\)
567,,,,,,,,,,,,,,,567_0,RUNNING,SOBOL,,,1859,3239,3467,0.909887531071901345391950144403,0.670959758549928619864033407794,2.698325644920580135277532463078,str\(\'t-test\'\),9,str\(\'bounded\'\)
568,,,,,,,,,,,,,,,568_0,RUNNING,SOBOL,,,1467,1245,1361,0.720782219098880849728061548376,0.185857687531039122985632161544,4.479726091192104853178079792997,str\(\'ks-test\'\),20,str\(\'bounded\'\)
569,,,,,,,,,,,,,,,569_0,RUNNING,SOBOL,,,2939,3757,3283,0.122411519352346662148356415400,0.582243146605789685388288035028,8.133867452383041651842177088838,str\(\'t-test\'\),41,str\(\'bounded\'\)
570,,,,,,,,,,,,,,,570_0,RUNNING,SOBOL,,,4805,2368,174,0.995406392825767372123380027915,0.801531582320109015071807334607,7.112423965822905813638499239460,str\(\'ks-test\'\),30,str\(\'bounded\'\)
571,,,,,,,,,,,,,,,571_0,FAILED,SOBOL,,,794,2634,4479,0.346300052091479293459030941449,0.465575233820825828967571169414,0.801741801415570165545432246290,str\(\'t-test\'\),13,str\(\'bounded\'\)
572,,,,,,,,,,,,,,,572_0,FAILED,SOBOL,,,74,1365,2561,0.444580464668571928577023300022,0.325160524202510736735405316722,3.269392760215327431438936400809,str\(\'ks-test\'\),33,str\(\'bounded\'\)
